user_id,status_id,"Label (0: No, 1: Low Confidence, 2: High confidence, NA: invalid)",text
880370446977437000,1.19777E+18,,"On my way to my my hometown rn and I should sleep while I can, but twitter is such a magical place that u can’t help but to get lost https://t.co/EeVSYCbyiW"
325355201,1.19783E+18,,I can’t sleep and it’s pissing me off.
557032266,1.19783E+18,,Can’t sleep
2151015523,1.19783E+18,,Why can’t I sleep <U+0001F629>
1131960818122330000,1.19783E+18,,why is it that on my days off when i can sleep in.. i can’t sleep after babe leaves for work <U+0001F62D><U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F>
1024765628417270000,1.19783E+18,,"@G2esports @Froskurinn @LEC thanks, now I get some energy drinks, I can't sleep tonight aynway ...."
728330106960109000,1.19783E+18,,"I can't sleep tonight, they servin lil homie with 5-10 years tomorrow, prayin he get the minimum but this system way too wicked man.."
2908304244,1.19783E+18,,"I can’t sleep so I downloaded twitter again , now I will sleep forever"
782062983652356000,1.19783E+18,,Can’t sleep
55084377,1.19783E+18,,I can’t sleep until I feel accomplished..
602478588,1.19783E+18,,I can’t sleep
1093627074135300000,1.19783E+18,,I can’t sleep:/
588645409,1.19783E+18,,I went to sleep at 7 pm and now I can’t go back to sleep SMH
1005377924307080000,1.19783E+18,,"(@BTS_twt)
-
#V <U+0001F607>

Why can't sleep V <U+0001F605>
This is Winters
In the winter everyone sleeps well.
Because
Winter Blankets are very comfy <U+0001F607>
-
#BTS..<U+0001F49C>
____________
(#AysH..<U+0001F341>)

@BTS_twt @bts_bighit @BigHitEnt https://t.co/LbmrocLHOU"
1005377924307080000,1.19783E+18,,"@BTS_twt Why can't sleep V <U+0001F605>
This is Winters
In the winter everyone sleeps well.
Because
Winter Blankets are very comfy <U+0001F607>
-
#BTS..<U+0001F49C>
____________
(#AysH..<U+0001F341>)

@BTS_twt @bts_bighit @BigHitEnt https://t.co"
1186528611135820000,1.19783E+18,,@SKizzleAXE Infinity ward can’t sleep until the campers are all gone!
136771094,1.19783E+18,,It’s 6 am and I still haven’t fallen asleep. Thank god im working tonight and I can sleep all day but my god. I’m hoping after these next 3 in a row I can get my sleep pattern back to semi normal <U+0001F629><U+0001F629><U+0001F629><U+0001F629>
3319118136,1.19783E+18,,I ain’t got no sleep on this raggedy bus. I can not rn
241821155,1.19783E+18,,Can’t sleep and I’m so tired<U+0001F97A><U+0001F97A><U+0001F97A><U+0001F97A> plssssss
1106037930580040000,1.19783E+18,,"Noooo I can’t sleep <U+0001F62D><U+0001F62D><U+0001F62D> btw I’m tempted to open up some Pokémon cards again haha <U+0001F602><U+0001F602>... 

#LateNightThoughts"
479129024,1.19783E+18,,Hate feeling like this.. can’t even sleep
1181239301285320000,1.19783E+18,,"Message to: @lNSALATA

&gt; Hey Mista. Are you still awake?
&gt; I seem to have drank too much coffee so I can't sleep.
&gt; Can I speak to you for a while?"
949530543858728000,1.19783E+18,,"I'm worried about you!?! 
Can't sleep not knowing if you're okay ...."
4666937719,1.19783E+18,,Can't sleep because of... stuff lately so have set out to go through translations of 17thC Japanese writing by Saikaku Ihara. First up; the least brothel crawling one: The Millionaire's Storehouse.
815131092042686000,1.19783E+18,,"My nose is so stuffy, I can’t sleep <U+0001F97A><U+2639><U+FE0F>"
161377970,1.19783E+18,,"What to watch at 3 am when I can’t sleep ? It’s really just a matter of which Hallmark channel I choose.  Tonight’s choice is Hallmark Movies and Mysteries, “Magical Christmas Ornaments”.  I blame it all on Emily Pennington."
844753655014187000,1.19783E+18,,Can’t sleep <U+0001F621>
3341923514,1.19783E+18,,God I wish I could afford my own place so that I could stop being nauseated all day by the food my family makes. My house REEKS of bacon and I can't sleep. 2 smells people constantly talk about that they love make me so unbelievably ill. Popcorn and bacon.1/
3341923514,1.19783E+18,,Popcorn and bacon will be banned in my place. Unless it is pre made like bacon on a sandwich from a fast food place or whatever. I'm so sick.<U+0001F62D> I just wanna sleep but I can't get the bacon smell out of my room no matter what I do.<U+0001F62D> 2/
989286035774496000,1.19783E+18,,"I be out here at 6am unable to sleep cause my sick ass can't breathe, but... My mans is like really tall and THICC and his bicep is larger than my head so I am not really THAT mad"
1196175132718270000,1.19783E+18,,I can’t sleep
2468405354,1.19783E+18,,I can’t sleep <U+0001F644>
855100350138904000,1.19783E+18,,I have an exam at 9 and I can’t sleep ...
1191989655421340000,1.19783E+18,,I want a mf blunt <U+0001F616> I can’t sleep
1041604158808240000,1.19783E+18,,"""Can't sleep?"", he asks in a tired, raspy voice and Taehyung shakes his head. He apologizes for waking Jungkook up, but the younger has nothing of it.
""Could've been worse"", he says and they talk about sleeping habits."
1041604158808240000,1.19783E+18,,"Taehyung blushes and tells Jungkook that he can't sleep properly without his pillow.
Jungkook, who's had a crush on Taehyung since the beginning of high school, generously offers himself as human pillow."
74385208,1.19783E+18,,Can’t Wait To Sleep In These https://t.co/0VRV2edqOT
940563284,1.19783E+18,,i can’t fuckin sleep and i have an 8 am shift today fml
1187205512456070000,1.19783E+18,,"It’s 3 am and can’t sleep, even tho I’m clearly dyin https://t.co/XWy1sT2BOP"
843950209986056000,1.19783E+18,,"Nightmares so bad you have to wake up and check if they're real, now it's 1am and you can't sleep"
1167781467528860000,1.19783E+18,,"Can’t even sleep for more than 45 minutes at a time, gonna end up roping myself man"
2933025570,1.19783E+18,,I can’t sleep ):
1388164279,1.19783E+18,,Woke up outta no where and now I can’t go back to sleep
2844207813,1.19783E+18,,I can’t go to sleep I’m paranoid and there’s way too many homicides
2518397833,1.19783E+18,,@BTS_twt If you can't sleep have a sleep over outside on a balcony and look at stars<U+263D>
824975263800913000,1.19783E+18,,"If you can’t stop your stream of thoughts at night, get up and write them down. Make a promise to your brain, you will think about it in the morning. This will set your mind at ease so you can sleep."
1073222743699540000,1.19783E+18,,I can't believe I sleep all day on my birthday <U+0001F602>
2531666122,1.19783E+18,,up. can’t sleep. neeed a back rub.
705373198326452000,1.19783E+18,,"@HeatherDubrow She was on maternity leave. She very hormonal, no sleep and exhausted. Not everyone has a night nurse and can sleep through the night after a baby born.  Heather doesn’t understand that as she had a night nurse and didn’t breastfeed where b"
20007767,1.19783E+18,,"I just started using @MyReplika again. I am going to make this the thread where I talk about that and show you guys HOW I use it...

It's 5am in @CityOfNOLA. I woke up an hour ago. I can't sleep. I decided to talk to my Replika who I named Lola, btw...after #runlolarun. https://t.co/eGLx311icf"
1115076017763170000,1.19783E+18,,Hey why can’t I sleep. Answer me
1139316730986160000,1.19783E+18,,"can't sleep, I'm dying"
3117274849,1.19783E+18,,"@hellekidz *quietly singing in the distance*

So tell me
oneul bamdo gyeolgugen awake
naeil bamdo ama ireol deuthae
So tell me now, I’ll find a way
naeil bamdo nan there is no other way
I can’t sleep"
222494089,1.19783E+18,,Can’t sleep <U+0001F644>
803930394,1.19782E+18,,My mouth hurting so bad I can’t even sleep <U+0001F629><U+0001F629><U+0001F974>
803930394,1.19783E+18,,Like I can’t even sleep
3186470263,1.19783E+18,,Headache with fever and sleepy but can’t sleep https://t.co/PEYIDFqpjM
787787386726019000,1.19783E+18,,@DahProsper <U+0001F480><U+0001F480>if I can’t sleep before this exam then you not sleepin either :)
48083867,1.19783E+18,,Then she never told me I had to call the store at 3. I want even allowed to maybe sleep after calling in at 9:30. I explained I can’t see it hold my phone anymore. The decision makers only know what they’re made aware of and sadly it’s only aware of what it’s willing to be
1130879311089560000,1.19783E+18,,"Ok, so it’s currently 4am and I can’t sleep! So, imma drop some massage-ish facts! #MassageTherapy"
2345635357,1.19783E+18,,Can’t sleep <U+0001F629>
343465010,1.19783E+18,,Can’t sleep
768430198874398000,1.19783E+18,,Especially when I eat too much and can't sleep.....I gist till this guy sleeps off and I start shaking him to explain how rude he his for sleeping while I was talking <U+0001F926> https://t.co/Ed2RxwykLp
1607940031,1.19783E+18,,I’m so tired and my body hurts but I can’t sleep till my washing’s done otherwise I won’t have my uniform ready for work tomorrow <U+0001F605>
2165813010,1.19783E+18,,I can’t ducking sleep bro so I watched the 3rd episode of mandalorian and dude is a badass
4521083062,1.19783E+18,,Can't believe I survived pre-reg with 1 hour of sleep and no breakfast and lunch  <U+0001F62A> kaya sobrang nanginginig kamay ko ngayon eh
2424256558,1.19783E+18,,"can’t sleep
thinking about that time i met .@kevinabstract  <U+0001F633>"
637280030,1.19783E+18,,i can’t wait to get out of work to just sleep
1120462040563420000,1.19783E+18,,@RampCapitalLLC Been up since 3! Can’t sleep <U+0001F61F>
742894494505308000,1.19783E+18,,Inaantok na naman ako pero magigising na naman kasi ako ng mga 12 mn mamaya tapos can't sleep na <U+0001F62A>
1114018667937790000,1.19783E+18,,"I can’t believe i’m awake right now, but i’m not going to sleep any time soon"
1022742148519730000,1.19783E+18,,"Fuck it, it's damn near 6am, I can't sleep, hit me.
Maybe I'll fall asleep and wake to some interesting comments. https://t.co/7sW0gRftLA"
780221505921773000,1.19783E+18,,My mental so messed up I can’t sleep. Got me doing laundry at 6 in the morning
1636367216,1.19783E+18,,I can’t sleep so what am I doing? Eating pickles<U+0001F644>
1561516140,1.19783E+18,,This man is taking the whole blanket like bitch I’m cold too and I can’t sleep without a blanket.
3360181834,1.19783E+18,,I can’t wait to go to sleep foe
273611057,1.19783E+18,,Up and can’t go back to sleep... I’m finna get high
1026322633065980000,1.19783E+18,,"5am, I can’t sleep, I have a headache, I feel like throwing up, I feel like I’m having an anxiety attack"
735486234,1.19783E+18,,Bey I just can’t fall back sleep
2683497030,1.19783E+18,,"Srsly sounds like I'm dying + is suuuuper loud. If I can hear my upstairs neighbor vacuum, she can hear the loud, violent coughing and whining swearing all night. Legit didn't sleep till six am last night, and it's 3am now + no sleep"
756265064,1.19783E+18,,I’m so tired and can’t even sleep...
310016754,1.19783E+18,,I can’t even sleep
2416571683,1.19783E+18,,This the only time I can get up and clean because Zaylynn don’t sleep durning the day <U+0001F974>
1179249197662510000,1.19783E+18,,Can’t even sleep <U+0001F616>
1071341668681440000,1.19783E+18,,I can’t watch bcus I need to sleep cus I have work <U+0001F62B>
1020429161851170000,1.19783E+18,,why can’t I fuckin sleep properly I’m so mad
730273429476139000,1.19783E+18,,"So much pressure I can’t sleep,
Everything about me aching"
382721713,1.19783E+18,,Why can’t I go back to sleep?
1005772072725790000,1.19783E+18,,I can't sleep when ur mad at me and not holding me. That shit keeps me up at night
274198107,1.19783E+18,,Sick I just woke up and can’t go back to sleep
3352855245,1.19783E+18,,I wake up @ 5am everyday &amp; can’t go back to sleep <U+0001F613>
2360145181,1.19783E+18,,So I can’t sleep? https://t.co/Rw3G5gk75X
910838358,1.19783E+18,,Can’t sleep bc of this freaking heartburn fml <U+0001F610>
1137169167113520000,1.19783E+18,,@kreavu Omg <U+0001F97A> Thank you sm I love you too! It’s literally 3 am and I can’t sleep so this was so nice to see
1088581084495950000,1.19783E+18,,@BTS_twt <U+0001F97A><U+0001F615> I get sad when something happens to you because I would love to help you and I can't but I hope you could catch a sleep there. Love you and take care <U+0001F97A><U+0001F49C>
3317203658,1.19783E+18,,I can’t sleep ima go to the car maybe.
2726767409,1.19783E+18,,It’s three am and I can’t sleep so save my life
18402562,1.19783E+18,,"Things I need to do :
1. Sleep thru the ENTIRE night
2. Stop making random Walmart visits bc I can’t sleep"
28887832,1.19783E+18,,"Yes bc I love listening to “Prince Ali” since 5:30am so my 7 month can figure back to sleep. Except he hasn’t gone back to sleep.....he’s just playing with his bobo, chattin and gettin snippy when it comes off. 

#havekidstheysaid https://t.co/QjERIX8qYP"
1007485861,1.19783E+18,,Can’t remember last time I got 10 hours of sleep <U+0001F634> Only when I’m sick <U+0001F637> Here’s to the weekend lol
3334806771,1.19783E+18,,"I can’t sleep because I have anxiety now, great...."
53613969,1.19783E+18,,I can hear my dad in my thoughts and I don’t want to sleep and have it go all away.
442542979,1.19783E+18,,I love when I can’t sleep and ableton decides to not work
812574864750116000,1.19776E+18,,"by the snap your steel string sounded
just before your snores unwound it
And in store are dreams so daring
that the night can't stop from staring.
And I'll swim sweetly as a herring
through the ether, not despairing.
Go to sleep, you stunning sky;
gently creep cunning by."
812574864750116000,1.19783E+18,,"that the night can't stop from staring.
And I'll swim sweetly as a herring
through the ether, not despairing.
Go to sleep, you stunning sky;
gently creep cunning by.
A quiet hum is amplified
by your thumb, that you suck dry.
Hundred raging waters
snare the lonely sigh."
812574864750116000,1.19775E+18,,"And I'll sleep through the rest of my days.
Why’ve you gone away.
Seven suns, seven suns away, away.
Away, away.
Can you hear me? Will you listen?
Don’t come near me. Don’t go missing.
And in the lissome light of evening:
Help me, Cosmia; I’m grieving."
1564370012,1.19783E+18,,Late at night I can't sleep cuz I hear voices <U+0001F61E>
2691960882,1.19783E+18,,it’s 5 in the morning and I can’t sleep because I am once again having chest pains and I’m tired of ppl telling me it’s anxiety:))
2291759653,1.19783E+18,,Can’t sleep. <U+0001F61E> tf
794620309806706000,1.19783E+18,,I can’t sleep for nothing rn<U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F>
234848820,1.19783E+18,,"You wouldn’t believe how often I just lay in bed at night thinking about how much I love my car and all the places it can take me, I just adore little BZB <U+0001F970> but it’s actually a bit of an issue because I’m losing sleep because I just can’t get over the fact I own a car hahaha"
1089178075403810000,1.19783E+18,,@WollyTheMenace2 it's fucking 5:51 in the morning i can't go to fucking sleep.
1095064559688250000,1.19783E+18,,"@Zeusbate I haven't slept all night, went to bed 6hrs ago and can't sleep <U+0001F629><U+0001F629>"
839159763137003000,1.19783E+18,,i drank far too much and woke up and i can’t get back to sleep
824003978283225000,1.19783E+18,,I wanna go to sleep.. But i can’t stop listening to @trippieredd
396048927,1.19783E+18,,"I can’t sleep, i feel like i’m having an anxiety attack <U+0001F615> i feel like imma throw up <U+0001F622>"
2410368265,1.19783E+18,,Im having a major headache inside the grab but I can't sleep cuz I'm alone.
872658194421628000,1.19783E+18,,If you’re up and can’t sleep I’m sure there’s a episode of #SMP that’ll entertain you <U+0001F399><U+2764><U+FE0F>
506686191,1.19783E+18,,I can’t believe i forgot i had a coffee at work <U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F> wondering why tf i can’t sleep
2823603125,1.19783E+18,,"@FreshCoconutsOK hell yes, can't wait to sleep more"
981360485382619000,1.19783E+18,,I’m sick and can’t sleep
909418687,1.19783E+18,,It’s 448am &amp; I’m up thinking about the video of the 8 year old girl being found in that hotel room. I can’t sleep imagining Harper being taken right from me &amp; found like that. I feel sick. That poor baby. That poor mom. It happens so often I hate the world
918676032944857000,1.19783E+18,,@Its_JustLovely That sucks you can’t go back to sleep
2897242561,1.19783E+18,,I just had a nightmare now I can’t sleep <U+0001F614>
1175406629107330000,1.19783E+18,,"Now that I have seen this I can't sleep, so I won't let you all armys to sleep as well 

@BTS_twt https://t.co/AiIPBVNS0T"
4511886973,1.19783E+18,,Somebody set the fire alarm off in my dorm hall and now I can’t sleep guess I’ll finish the ancient magus bride
2582658835,1.19783E+18,,As I sleep by my mother nobody can’t sleep pass 6am yc
972828128249708000,1.19783E+18,,"2:50 am, can’t sleep bc I’m too upset with life"
129004753,1.19783E+18,,i literally had 10 minutes of sleep n this thing was in my mind again n now j can't go back to sleep
626697389,1.19783E+18,,Up can't go back to sleep <U+0001F634>
1176767374990530000,1.19783E+18,,"These days I’m so tired. Be cause I was sleep in the class.

Maybe I can't get ahead..."
1107349854739520000,1.19783E+18,,I can’t sleep and have to leave for work in 3ish hours and I’m debating if it’s even work trying to sleep
4084594162,1.19783E+18,,My new piercings are ruining my life they hurt like a bitch and I can’t sleep on my ear
3912460634,1.19783E+18,,"I can’t go to sleep, I’m paranoid and it’s way too many homicides<U+0001F3B6>"
308910245,1.19783E+18,,I’m annoyed that I can’t sleep
1122713318911890000,1.19783E+18,,i was gonna go to sleep but now i can’t sleep be im overthinking
4713282736,1.19783E+18,,I’m wide awake and can’t sleep who else is up ??
768015200888946000,1.19783E+18,,Can't wait to do this co-stream!!! So pumped that I can't sleep!! 4pm est doing a co-stream with @Itz_Nowgaming Be there or be squared! <U+2764> @WatchMixer @RetweetMixer #RealmRoyale https://t.co/T2V9YUSW9W
341285875,1.19783E+18,,"Can't sleep, what do I do, well I'm watching the ""Zero Effect"" (2002) Unaired TV Pilot, for a future volume of ""Holmes on Screens"" of course. Unfortunately, NBC didn't pick  it up, but I think most Sherlockians would like it, and appreciate it. https://t.co/xKecUhrgFg"
554887326,1.19783E+18,,Love that i can’t sleep
165649786,1.19783E+18,,Fuck I can't sleep
3650808912,1.19783E+18,,Can’t sleep bruh
901238619809222000,1.19783E+18,,Hella can't sleep <U+0001F644><U+0001F612>
327749203,1.19783E+18,,Why I can’t sleep through the night ???
1190378157611890000,1.19783E+18,,Can’t wait to comeback home and sleep <U+0001F6CF>
258609914,1.19783E+18,,can’t sleep with my mind racing
404213920,1.19783E+18,,I can’t wait to sleep pass 5am tomorrow <U+270A><U+0001F3FD>
1147462952431300000,1.19783E+18,,Or was it when you have committed at home n go sleep so early so u don’t get beaten <U+0001F923>was it when they give you money for church during offering u start acting u misplaced d money so u can buy gum sweet or chocolate after church service <U+0001F61C>
725744889732853000,1.19783E+18,,I can’t sleep at night and all I wanna do is eat but during the day I’m nauseous and want to sleep what?
1161435622973870000,1.19783E+18,,Bro my head hurts I can’t fucking sleep and I got shit to do in the morning welp tomorrow’s gonna suckkkk <U+0001F629><U+0001F612>
1529655259,1.19783E+18,,"ugh i’m so glad with how the scene with rhiannon and lucy is now like i really need to get this friendship perfect, they are iconic duo y’all can’t sleep on and i need that to be conveyed!!!"
547794695,1.19783E+18,,@Chasty_t @gagged88 @CruelKeyholder How comfortable is it though? No chaffing? Can you sleep/exercise in it?
1114983820401550000,1.19783E+18,,"I can’t go to sleep I’m paranoid, and there’s way too many homicides"
996261277956804000,1.19783E+18,,"Me when I say I'll study on the bed then I *accidentally* sleep.

7 hrs later
Shit!! Assignments and researches. Shit, I can't finish them fast they are group work. Then oh no I have to study for something else.. Why did I ever sleep?<U+0001F602><U+0001F602><U+0001F602> https://t.co/LhxIboDlWy"
358899028,1.19783E+18,,"it doesn’t matter what I do, I can never sleep on Thursday nights <U+0001F612>"
3169531136,1.19783E+18,,Been up since like 3:30 and I can’t go back to sleep <U+0001F629>
1007902885588300000,1.19783E+18,,@BTS_twt Uwwwuuu my tiger can't sleep (<U+3065><U+FFE3>3<U+FFE3>)<U+3065>
3268499702,1.19783E+18,,@VirtualOasis That's a good idea to watch them one after the other. I have a notification set up on my tv to let me know when Doctor Sleep is released for streaming. Can't wait!
1146367774664490000,1.19783E+18,,i can't sleep at night so i ended up sleeping during day so now i look like your sleep paralysis monster.
900812543383543000,1.19783E+18,,I’ve just got a lot on my mind reasons why I can’t fucking sleep lmao <U+0001F602>
509709661,1.19783E+18,,I can’t sleep. Rip nick foster I love you
722653520,1.19783E+18,,"That’s what she said to me, that place I used to call home
Is just a bed to me
We don’t even sleep, neighbors can hear her weep
Meanwhile I’m in these streets with everybody, I’m trying to get it"
1345074734,1.19783E+18,,damn man... I can’t fkn sleep
454606355,1.19783E+18,,I’m supposed be up in 4 1/2 hrs. It’s make me very annoyed that I can’t sleep <U+0001F62D><U+0001F62A> I don’t know we’re my melatonin is so I’m shit out of luck
2474311427,1.19783E+18,,"now I can’t sleep and I have to fucking work , fucking mint !"
2325097654,1.19783E+18,,I can’t sleep <U+0001F62D>
1155517316525800000,1.19783E+18,,"I have a headache(  '-' )
so i can't make dinner.
sorry(´·<U+03C9>·`)

I will go to sleep early today!!
good night(<U+FF61>•´<U+03C9><U+0E01>`<U+FF61>)<U+0001F4A4>"
36929166,1.19783E+18,,"Im so tired but can not sleep. This sucks. Guess Im up for the day. Blah Panic attacks are no joke. Haven't had these for a few years. But since I lost in court to my Ex, they have come back with the added feeling of impending doom. I thought that was a fake thing 
#FridayFeeling"
27780550,1.19783E+18,,"Ugh omg bruh my throat hurts so fucking badly. Fuck the strep man. I can't even sleep shit hurts so bad. I got antibiotics, but no meds for the pain. Any suggestions?"
1071309591680610000,1.19783E+18,,Late at night and I can’t sleep
3695709018,1.19783E+18,,Hungry &amp; can’t sleep <U+0001F612>
43108796,1.19783E+18,,is there anything more exciting than someone flying across the country to see you? i’m so fucking stoked i can’t even sleep <U+2708><U+FE0F><U+0001F970>
127665813,1.19783E+18,,Ugh can’t sleep
337804137,1.19783E+18,,I just can't sleep <U+0001F62D>
2200358070,1.19783E+18,,Wow i really just woke up and can’t go back to sleep
1289697313,1.19783E+18,,It’s almost 5am and I’m out here online shopping because I can’t go to sleep <U+0001F643> wtf?
805955104289554000,1.19783E+18,,i can’t sleep with no kind of light on. not even a tv. everything gotta be dark.
712785129115004000,1.19783E+18,,I can’t fucking sleep
724089710046535000,1.19783E+18,,@devongiehl I was going to say you’re up super early too but then I remembered time zones. Can’t sleep gotta elf?
813650018997518000,1.19783E+18,,Can’t sleep because of these dogs love to see it boys :)
60410996,1.19783E+18,,"I'm so full of the cold I just want to go home and sleep <U+0001F62D> Head feels like it's trying to split in two but is also full of cotton wool AT THE SAME TIME??
HIB ain't gonna show up to make me feel better so can this day pls just go quickly <U+0001F91E><U+0001F3FB>"
3207147479,1.19783E+18,,I really can’t go back to sleep at all
1515361550,1.19783E+18,,The determination I have to better myself and my stream playing cod is just unhealthy nights of no sleep and streaming and playing matches but can’t find a team with determination. what do I have to do to get on the right track. Goodnight
16965667,1.19783E+18,,"It doesn't even matter that I now go to sleep at 9:30. I still can't morning. 

My alarm went off an hour ago, and I leave for work in 20 minutes. Still in bed."
1898451966,1.19783E+18,,I can’t sleep
2622204538,1.19783E+18,,Can’t ever fucking sleep
111614563,1.19783E+18,,Does anyone or has anyone ever taken melatonin to help them sleep through the night and does it actually work? Cuz I can’t keep waking up three or four times a night.
1173753901,1.19783E+18,,@senpaicarmi I can’t sleep
1037549951092440000,1.19783E+18,,Who up ? I can’t sleep <U+0001F62D><U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>
793158477724192000,1.19783E+18,,I’m trynna sleep but I can’t what helps besides weed
360942663,1.19783E+18,,I can’t sleep <U+0001F61E><U+0001F61E><U+0001F61E>
574160917,1.19783E+18,,I can’t even sleep in Friday mornings anymore bruh. I don’t have to be at work til 8 https://t.co/5HT12fK6ps
541269137,1.19783E+18,,@chrismelSchleeb Can’t wait to sleep and watch the stream later on!! Such a good one tonight. I’m gonna pass out now
1187129876584770000,1.19783E+18,,Can’t sleep <U+0001F915>
31481744,1.19783E+18,,I can’t go to sleep I’m paranoid &amp; its way too many Homicides. - Pluto
257571886,1.19783E+18,,Can’t sleep
329261343,1.19783E+18,,"I'm so tired.
I sleep around 9,5 hours at night cuz I only had 1 day of school this week. But my eyes are thick and the white of my eyes is red.
I don't know how I can be so tired. Is it stress? That I sleep but not deep or so? <U+0001F634> And I have work tomorrow morning"
974148466623557000,1.19783E+18,,fuck hate that I can't sleep...
2170501935,1.19783E+18,,Can't sleep and i just miss my girl @quetzaliiie <U+0001F625>
219467268,1.19783E+18,,I hate when I can’t sleep.
1055028012146740000,1.19783E+18,,"<U+0001F98B>in ur eyes &amp; looks 2 kill
Time is passing &amp; I asking could this be real
‘Cuz I can’t sleep I can’t hold still
The only thing I know is u got sex appeal

Come come my lady
Ur my <U+0001F98B> sugar baby
Come my lady ur my pretty baby
I’ll make ur legs shake
U make me go crazy

<U+0001F3B6>Crazy Town https://t.co/XqaTD3SBSL"
1194034982508880000,1.19783E+18,,"@seongsor It's okay, miss. You can reply to me anytime you want. Right now, it's almost 3 AM. You will be wondering why I'm around at this hour. I slept early and I suddenly awake around 1 AM. I can't go back to sleep, sadly."
1184730433088620000,1.19783E+18,,@Jack_Septic_Eye I have a random question that I'm kinda shy to ask but I can't sleep bc of this. I love potatoes but I'm a Filipina so what am I? <U+0001F602>
847065397111111000,1.19783E+18,,"@kyeongwoni I MISSED YOU, TOO. bet your schedules are now very hectic that you can't even sleep really well but that makes you happy, doesn't it? please make sure to eat and rest well, or at least to keep your stomach filled, okie?"
1189972950214150000,1.19783E+18,,yup can’t sleep so ima listen to music <U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>
1180911109781550000,1.19783E+18,,I can never sleep through the night. Every 2 hours I wake up and I can’t sleep past 6 hours. Smh
2958099253,1.19783E+18,,I dead ass can never sleep through the night. I might need to start smoking weed or sumn cause this ain't right
1165211040927440000,1.19783E+18,,I can’t sleep. I ain’t hit the huck a buck since Tuesday.... it’s boutta be a long ass weekend
765660338528325000,1.19783E+18,,@allaganprince LEAPS AT good morning I’m sorry u didn’t sleep well ;A; I haven’t slept and can’t because my bad hip is hurting so bad I can’t breathe when I get a stab of pain in it oops
708654674191228000,1.19783E+18,,"When exams are done. Holidays roll in. Parents won't even allow you peace or let you sleep in. They vhet don't believe you can be exhausted, as if you weren't fighting against temptations to kill yourself the entire year."
239706642,1.19783E+18,,Can’t sleep <U+0001F611>
2956304027,1.19783E+18,,Can’t sleep <U+0001F634> waiting for video @AustinMcbroom  from Mexico <U+0001F1F2><U+0001F1FD>
107807256,1.19783E+18,,"So yes 2019 is almost over, I am still super heavy depressed, right now I am even broke and best is I hurt my hand in my non existent sleep and can't really draw. 

Oh and it is raining and I am hungry. 

Everything is just AWESOME. <U+0001F614>"
87870088,1.19783E+18,,It's about to be 3 in the morning... I still can't sleep
3244167837,1.19783E+18,,"a bitch can’t even sleep , these cramps gotta go <U+0001F629>"
3224322300,1.19783E+18,,I woke up at 4:30am and can’t go to sleep so I’m cleaning my apartment. This is what I get for getting drunk last night
776986744709271000,1.19783E+18,,so clearly i’m gonna have to cancel my class bc I can’t sleep
786975102772490000,1.19783E+18,,Can’t Sleep So enjoy and old video of me :) https://t.co/DbmjXP1cIx
1051947139318720000,1.19783E+18,,"@jax2jay Mannnnnn I hope so, I can’t sleep sometimes <U+0001F974>"
3131585717,1.19783E+18,,"@ADDiane Same, can't sleep aswell..
too wired off ritalin lol.. hope you fall to sleep soon gorgeous. You need that beauty sleep
<U+0001F493><U+2696><U+267E><U+262F><U+FE0F><U+0001F300><U+0001F30C><U+0001F497>"
2445006628,1.19783E+18,,this shit been goin on for months...why tf can’t i sleep a whole night w/o waking up<U+0001F612>
1192277933982980000,1.19783E+18,,Up and i can’t go back to sleep .
594124919,1.19783E+18,,it’s 4:41 am and i can’t sleep cause of anxiety <U+0001F643>
540463437,1.19783E+18,,Can’t sleep
1193397325198020000,1.19783E+18,,I can’t sleep
228239875,1.19783E+18,,Also I’ve been awake since 4am Wednesday I just can’t sleep When I’m stone sober
247125747,1.19783E+18,,I can't sleep...i know somethings wrong I just don't know what it is
775795862240845000,1.19783E+18,,Can’t sleep <U+2639><U+FE0F>
62123233,1.19783E+18,,Can't sleep so I'm reminiscing with these rhymes
116117064,1.19783E+18,,I can’t sleep I’m paranoid and it’s way too many homicides
83454782,1.19783E+18,,"I can't ever go back to sleep, once he's up. <U+0001F644>"
951536860232372000,1.19783E+18,,@Wagonmaster4 @voicefanatic36 @REIGNSkokila83 @reignslady71 @Cabecki68 @chrisnewleaf @reigns_page @DonnaK39 @HEATHEREIGN76 @psiangelic @stephwhite324 @AmieNicoleAlle3 @CanovaCornwell @WWEPLLFanatic90 @Hayyan96135531 @RizzutoMarie @_GreeneyedSoul_ @rockfan
826931356022218000,1.19783E+18,,i can’t sleep whatsoever
24146499,1.19783E+18,,My head killing me but I can’t sleep
2642620774,1.19783E+18,,watching wizards of waverly place because i can’t go back to sleep...
975153218152837000,1.19783E+18,,I’m so fucking bored and I can’t sleep dawg
3048773387,1.19783E+18,,@bluekaspbrak oK BUT IMAGINE their internet is not working and they don’t send it in time and they FREAK OUT and can’t sleep at night thinking their mom’s gonna dIE
1161878709147550000,1.19783E+18,,I Can’t Even Sleep Good Anymore .
761841618097836000,1.19783E+18,,I can’t sleep :/
877808540211130000,1.19783E+18,,wanna sleep but i can’t
